time_s,Thumb,Index,Middle,Ring,Pinky
7.0910,-1.00000,0.62784,0.93192,1.00000,0.91478
7.1070,-1.00000,0.62784,0.93192,1.00000,0.91478
7.1240,-1.00000,0.62784,0.93192,1.00000,0.91478
7.1410,-1.00000,0.62903,0.93007,1.00000,0.91249
7.1580,-1.00000,0.62903,0.93007,1.00000,0.91249
7.1740,-1.00000,0.62903,0.93007,1.00000,0.91249
7.1910,-1.00000,0.63019,0.92820,1.00000,0.91307
7.2090,-1.00000,0.63019,0.92820,1.00000,0.91307
7.2260,-1.00000,0.63019,0.92820,1.00000,0.91307
7.2440,-1.00000,0.63019,0.92820,1.00000,0.91307
7.2600,-1.00000,0.62959,0.92259,1.00000,0.90277
7.2760,-1.00000,0.63193,0.92912,1.00000,0.89764
7.2920,-1.00000,0.63193,0.92912,1.00000,0.89764
7.3090,-1.00000,0.63193,0.92912,1.00000,0.89764
