time_s,Thumb
5.4270,-1.00000
5.4440,-1.00000
5.4600,-1.00000
5.4760,-1.00000
5.4940,-1.00000
5.5110,-1.00000
5.5270,-1.00000
5.5430,-1.00000
5.5610,-1.00000
5.5770,-1.00000
5.5930,-1.00000
5.6090,-1.00000
5.6260,-1.00000
5.6430,-1.00000
5.6590,-1.00000
5.6760,-1.00000
5.6920,-1.00000
5.7080,-1.00000
5.7240,-1.00000
5.7400,-1.00000
5.7570,-1.00000
5.7740,-1.00000
5.7910,-1.00000
5.8080,-1.00000
5.8250,-1.00000
5.8410,-1.00000
5.8570,-1.00000
5.8740,-1.00000
5.8900,-1.00000
5.9070,-1.00000
5.9240,-1.00000
5.9410,-1.00000
5.9590,-1.00000
5.9770,-1.00000
5.9940,-1.00000
6.0100,-1.00000
6.0260,-1.00000
6.0430,-1.00000
6.0600,-1.00000
6.0760,-1.00000
6.0920,-1.00000
6.1080,-1.00000
6.1240,-1.00000
6.1410,-1.00000
6.1580,-1.00000
6.1750,-1.00000
6.1920,-1.00000
6.2080,-1.00000
6.2250,-1.00000
6.2420,-1.00000
6.2580,-1.00000
6.2740,-1.00000
6.2900,-1.00000
6.3060,-1.00000
6.3230,-1.00000
6.3410,-1.00000
6.3580,-1.00000
6.3750,-1.00000
6.3920,-1.00000
6.4080,-1.00000
6.4250,-1.00000
6.4410,-1.00000
6.4590,-1.00000
6.4750,-1.00000
6.4910,-1.00000
6.5080,-1.00000
6.5250,-1.00000
6.5430,-1.00000
6.5590,-1.00000
6.5760,-1.00000
6.5940,-1.00000
6.6110,-1.00000
6.6270,-1.00000
6.6440,-1.00000
6.6610,-1.00000
6.6770,-1.00000
6.6930,-1.00000
6.7100,-1.00000
6.7260,-1.00000
6.7430,-1.00000
6.7590,-1.00000
6.7760,-1.00000
6.7920,-1.00000
6.8080,-1.00000
6.8250,-1.00000
6.8420,-1.00000
6.8590,-1.00000
6.8760,-1.00000
6.8920,-1.00000
6.9090,-1.00000
6.9260,-1.00000
6.9430,-1.00000
6.9590,-1.00000
6.9760,-1.00000
6.9930,-1.00000
7.0100,-1.00000
7.0260,-1.00000
7.0430,-1.00000
7.0600,-1.00000
7.0760,-1.00000
7.0930,-1.00000
7.1110,-1.00000
7.1270,-1.00000
7.1440,-1.00000
7.1610,-1.00000
7.1780,-1.00000
7.1940,-1.00000
7.2110,-1.00000
7.2280,-1.00000
7.2440,-1.00000
7.2610,-1.00000
7.2770,-1.00000
7.2930,-1.00000
7.3100,-1.00000
7.3270,-1.00000
7.3440,-1.00000
7.3600,-1.00000
7.3770,-1.00000
7.3930,-1.00000
7.4090,-1.00000
7.4260,-1.00000
7.4430,-1.00000
7.4590,-1.00000
7.4760,-1.00000
7.4930,-1.00000
7.5090,-1.00000
7.5260,-1.00000
7.5430,-1.00000
7.5590,-1.00000
7.5760,-1.00000
7.5920,-1.00000
7.6090,-1.00000
7.6270,-1.00000
7.6430,-1.00000
7.6590,-1.00000
7.6760,-1.00000
7.6920,-1.00000
7.7090,-1.00000
7.7250,-1.00000
7.7420,-1.00000
7.7590,-1.00000
7.7750,-1.00000
7.7920,-1.00000
7.8080,-1.00000
7.8250,-1.00000
7.8420,-1.00000
7.8580,-1.00000
7.8750,-1.00000
7.8910,-1.00000
7.9070,-1.00000
7.9240,-1.00000
7.9410,-1.00000
7.9580,-1.00000
7.9750,-1.00000
7.9920,-1.00000
8.0080,-1.00000
8.0250,-1.00000
8.0420,-1.00000
8.0590,-1.00000
8.0750,-1.00000
8.0920,-1.00000
8.1090,-1.00000
8.1260,-1.00000
8.1420,-1.00000
8.1590,-1.00000
8.1750,-1.00000
8.1910,-1.00000
8.2070,-1.00000
8.2240,-1.00000
8.2410,-1.00000
8.2570,-1.00000
8.2740,-1.00000
8.2910,-1.00000
8.3080,-1.00000
8.3260,-1.00000
8.3430,-1.00000
8.3600,-1.00000
8.3760,-1.00000
8.3920,-1.00000
8.4100,-1.00000
8.4270,-1.00000
8.4440,-1.00000
8.4610,-1.00000
8.4780,-1.00000
8.4950,-1.00000
8.5110,-1.00000
8.5280,-1.00000
8.5440,-1.00000
8.5610,-1.00000
8.5770,-1.00000
8.5940,-1.00000
8.6110,-1.00000
8.6270,-1.00000
8.6440,-1.00000
8.6610,-1.00000
8.6770,-1.00000
8.6940,-1.00000
8.7110,-1.00000
8.7270,-1.00000
8.7440,-1.00000
8.7610,-1.00000
8.7780,-1.00000
8.7950,-1.00000
8.8120,-1.00000
8.8290,-1.00000
8.8460,-1.00000
8.8630,-1.00000
8.8800,-1.00000
8.8960,-1.00000
8.9130,-1.00000
8.9300,-1.00000
8.9460,-1.00000
8.9630,-1.00000
8.9790,-1.00000
8.9960,-1.00000
9.0130,-1.00000
9.0300,-1.00000
9.0470,-1.00000
9.0650,-1.00000
9.0820,-1.00000
9.0990,-1.00000
9.1150,-1.00000
9.1320,-1.00000
9.1480,-1.00000
9.1640,-1.00000
9.1810,-1.00000
9.1980,-1.00000
9.2150,-1.00000
9.2310,-1.00000
9.2480,-1.00000
9.2650,-1.00000
9.2820,-1.00000
9.2990,-1.00000
9.3160,-1.00000
9.3330,-1.00000
9.3500,-1.00000
9.3670,-1.00000
9.3830,-1.00000
9.4000,-1.00000
